submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label
sub_0031,sub_1022,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.3888888888888889,0.10344827586206896,0.496,0.49999500004999947,54,0.28,0.85,12,70,0
sub_0031,sub_1023,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","def search(arr, item):

    low = 0
    high = len(arr) - 1

    while low <= high:

        mid = (low + high) // 2

        if arr[mid] == item:
            return mid

        elif arr[mid] > item:
            high = mid - 1

        else:
            low = mid + 1

    return -1


a = [10, 20, 30, 40, 50]

ans = search(a, 30)

print(ans)",0.2857142857142857,0.037037037037037035,0.5422740524781341,0.6666577778962947,46,0.2,0.73,8,61,0
sub_0031,sub_1024,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","def binary(arr, x):

    start = 0
    end = len(arr)-1

    while start <= end:

        middle = (start + end)//2

        if arr[middle] == x:
            return middle

        if x < arr[middle]:
            end = middle - 1

        else:
            start = middle + 1

    return -1


nums = [5, 15, 25, 35, 45]

result = binary(nums, 35)

if result == -1:
    print(""Not found"")
else:
    print(""Found at"", result)",0.34285714285714286,0.034482758620689655,0.4397163120567376,0.3999968000255998,52,0.26,0.8099999999999999,11,68,0
sub_0031,sub_1025,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","a = [10,20,30,40,50]

x = 30

s = 0
e = len(a)-1

while(s<=e):

    m = int((s+e)/2)

    if(a[m]==x):
        print(""found"")
        break

    elif(a[m]<x):
        s = m+1

    else:
        e = m-1",0.43333333333333335,0.08333333333333333,0.9253731343283582,0.9999800003999919,41,0.16999999999999998,0.7,7,57,0
sub_0031,sub_1026,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","list1 = [2,4,6,8,10]

num = 8

start = 0
end = len(list1)-1

while(start<=end):

    mid = int((start+end)/2)

    if(list1[mid]==num):
        print(""element found"")
        break

    elif(list1[mid]>num):
        end = mid-1

    else:
        start = mid+1",0.43333333333333335,0.08333333333333333,0.7153846153846154,0.9999800003999919,49,0.22000000000000003,0.76,9,63,0
sub_0031,sub_1027,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","# binary search

arr = [1,3,5,7,9]

x = 7

low = 0
high = len(arr)-1

while low <= high:

    # middle position
    mid = (low + high)//2

    if arr[mid] == x:
        print(""found"")
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1",0.5517241379310345,0.07692307692307693,0.6714801444043321,0.9999800003999919,44,0.19,0.72,8,59,0
sub_0031,sub_1028,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","# searching using binary search

a = [11,22,33,44,55]

search = 44

l = 0
h = len(a)-1

while l <= h:

    # calculate mid
    m = (l+h)//2

    if a[m] == search:
        print(""Element Found"")
        break

    elif search > a[m]:
        l = m + 1

    else:
        h = m - 1",0.4117647058823529,0.07692307692307693,0.6642857142857143,0.9999800003999919,53,0.25,0.83,11,69,0
sub_0031,sub_1029,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","a = [5,10,15,20,25]

x = 20

low = 0
high = len(a)-1

print(""Binary Search Begins"")

while low <= high:

    mid = (low+high)//2

    print(""Middle value:"", a[mid])

    if a[mid] == x:
        print(""Found"")
        break

    elif a[mid] > x:
        high = mid - 1

    else:
        low = mid + 1",0.38235294117647056,0.12,0.62,0.9999800003999919,48,0.21000000000000002,0.75,9,62,0
sub_0031,sub_1030,assignment_003,"arr=[1,2,3,4,5,6,7]

x=5

l=0
h=len(arr)-1

while l<=h:

    m=(l+h)//2

    if arr[m]==x:
        print(""Found"")
        break

    elif arr[m]<x:
        l=m+1

    else:
        h=m-1","arr = [2,4,6,8,10,12]

target = 8

l = 0
h = len(arr)-1

print(""Searching..."")

while l <= h:

    m = (l+h)//2

    print(""Checking"", arr[m])

    if arr[m] == target:
        print(""Element found at"", m)
        break

    elif arr[m] < target:
        l = m + 1

    else:
        h = m - 1",0.5862068965517241,0.07692307692307693,0.6348122866894198,0.9999800003999919,56,0.30000000000000004,0.87,13,72,0
sub_0032,sub_0033,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1",0.28205128205128205,0.07407407407407407,0.6613333333333333,0.6666577778962947,3,0.04000000000000001,0.02,0,8,0
sub_0032,sub_1021,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")",0.3409090909090909,0.21428571428571427,0.9146341463414634,0.49999500004999947,43,0.31999999999999995,0.81,11,82,0
sub_0032,sub_1022,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.28888888888888886,0.06060606060606061,1.0,0.49999500004999947,47,0.36,0.88,13,87,0
sub_0032,sub_1023,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","def search(arr, item):

    low = 0
    high = len(arr) - 1

    while low <= high:

        mid = (low + high) // 2

        if arr[mid] == item:
            return mid

        elif arr[mid] > item:
            high = mid - 1

        else:
            low = mid + 1

    return -1


a = [10, 20, 30, 40, 50]

ans = search(a, 30)

print(ans)",0.358974358974359,0.19230769230769232,0.9146666666666666,0.6666577778962947,39,0.28,0.76,9,78,0
sub_0032,sub_1024,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","def binary(arr, x):

    start = 0
    end = len(arr)-1

    while start <= end:

        middle = (start + end)//2

        if arr[middle] == x:
            return middle

        if x < arr[middle]:
            end = middle - 1

        else:
            start = middle + 1

    return -1


nums = [5, 15, 25, 35, 45]

result = binary(nums, 35)

if result == -1:
    print(""Not found"")
else:
    print(""Found at"", result)",0.27906976744186046,0.03125,0.8865248226950354,0.3999968000255998,45,0.33999999999999997,0.84,12,85,0
sub_0032,sub_1025,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","a = [10,20,30,40,50]

x = 30

s = 0
e = len(a)-1

while(s<=e):

    m = int((s+e)/2)

    if(a[m]==x):
        print(""found"")
        break

    elif(a[m]<x):
        s = m+1

    else:
        e = m-1",0.3076923076923077,0.07407407407407407,0.536,0.9999800003999919,34,0.24999999999999997,0.73,8,74,0
sub_0032,sub_1026,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","list1 = [2,4,6,8,10]

num = 8

start = 0
end = len(list1)-1

while(start<=end):

    mid = int((start+end)/2)

    if(list1[mid]==num):
        print(""element found"")
        break

    elif(list1[mid]>num):
        end = mid-1

    else:
        start = mid+1",0.3783783783783784,0.07407407407407407,0.6933333333333334,0.9999800003999919,42,0.30000000000000004,0.79,10,80,0
sub_0032,sub_1027,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","# binary search

arr = [1,3,5,7,9]

x = 7

low = 0
high = len(arr)-1

while low <= high:

    # middle position
    mid = (low + high)//2

    if arr[mid] == x:
        print(""found"")
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1",0.5588235294117647,0.2916666666666667,0.7386666666666667,0.9999800003999919,37,0.27,0.75,9,76,0
sub_0032,sub_1028,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","# searching using binary search

a = [11,22,33,44,55]

search = 44

l = 0
h = len(a)-1

while l <= h:

    # calculate mid
    m = (l+h)//2

    if a[m] == search:
        print(""Element Found"")
        break

    elif search > a[m]:
        l = m + 1

    else:
        h = m - 1",0.4,0.06896551724137931,0.7466666666666667,0.9999800003999919,46,0.32999999999999996,0.86,12,86,0
sub_0032,sub_1029,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","a = [5,10,15,20,25]

x = 20

low = 0
high = len(a)-1

print(""Binary Search Begins"")

while low <= high:

    mid = (low+high)//2

    print(""Middle value:"", a[mid])

    if a[mid] == x:
        print(""Found"")
        break

    elif a[mid] > x:
        high = mid - 1

    else:
        low = mid + 1",0.5277777777777778,0.2916666666666667,0.8,0.9999800003999919,41,0.29000000000000004,0.78,10,79,0
sub_0032,sub_1030,assignment_003,"a = [3, 6, 9, 12, 15, 18]

search = 15

low = 0
high = len(a)-1

print(""Starting Binary Search"")

while low <= high:

    mid = (low + high)//2

    print(""Checking middle element:"", a[mid])

    if a[mid] == search:
        print(""Element found"")
        print(""Index is"", mid)
        break

    elif a[mid] > search:
        high = mid - 1

    else:
        low = mid + 1","arr = [2,4,6,8,10,12]

target = 8

l = 0
h = len(arr)-1

print(""Searching..."")

while l <= h:

    m = (l+h)//2

    print(""Checking"", arr[m])

    if arr[m] == target:
        print(""Element found at"", m)
        break

    elif arr[m] < target:
        l = m + 1

    else:
        h = m - 1",0.38461538461538464,0.06896551724137931,0.7813333333333333,0.9999800003999919,49,0.38,0.9,14,89,0
sub_0033,sub_1021,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")",0.21428571428571427,0.06896551724137931,0.6048780487804878,0.7499925000749992,46,0.27999999999999997,0.79,11,74,0
sub_0033,sub_1022,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.25,0.06666666666666667,0.6613333333333333,0.7499925000749992,50,0.32,0.86,13,79,0
sub_0033,sub_1023,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","def search(arr, item):

    low = 0
    high = len(arr) - 1

    while low <= high:

        mid = (low + high) // 2

        if arr[mid] == item:
            return mid

        elif arr[mid] > item:
            high = mid - 1

        else:
            low = mid + 1

    return -1


a = [10, 20, 30, 40, 50]

ans = search(a, 30)

print(ans)",0.25,0.037037037037037035,0.7230320699708455,0.49999500004999947,42,0.24,0.74,9,70,0
sub_0033,sub_1024,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","def binary(arr, x):

    start = 0
    end = len(arr)-1

    while start <= end:

        middle = (start + end)//2

        if arr[middle] == x:
            return middle

        if x < arr[middle]:
            end = middle - 1

        else:
            start = middle + 1

    return -1


nums = [5, 15, 25, 35, 45]

result = binary(nums, 35)

if result == -1:
    print(""Not found"")
else:
    print(""Found at"", result)",0.2702702702702703,0.034482758620689655,0.5862884160756501,0.5999952000383997,48,0.3,0.82,12,77,0
sub_0033,sub_1025,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","a = [10,20,30,40,50]

x = 30

s = 0
e = len(a)-1

while(s<=e):

    m = int((s+e)/2)

    if(a[m]==x):
        print(""found"")
        break

    elif(a[m]<x):
        s = m+1

    else:
        e = m-1",0.34375,0.08333333333333333,0.8104838709677419,0.6666577778962947,37,0.20999999999999996,0.71,8,66,0
sub_0033,sub_1026,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","list1 = [2,4,6,8,10]

num = 8

start = 0
end = len(list1)-1

while(start<=end):

    mid = int((start+end)/2)

    if(list1[mid]==num):
        print(""element found"")
        break

    elif(list1[mid]>num):
        end = mid-1

    else:
        start = mid+1",0.3870967741935484,0.08333333333333333,0.9538461538461539,0.6666577778962947,45,0.26,0.77,10,72,0
sub_0033,sub_1027,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","# binary search

arr = [1,3,5,7,9]

x = 7

low = 0
high = len(arr)-1

while low <= high:

    # middle position
    mid = (low + high)//2

    if arr[mid] == x:
        print(""found"")
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1",0.3235294117647059,0.07692307692307693,0.8953068592057761,0.6666577778962947,40,0.22999999999999998,0.73,9,68,0
sub_0033,sub_1028,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","# searching using binary search

a = [11,22,33,44,55]

search = 44

l = 0
h = len(a)-1

while l <= h:

    # calculate mid
    m = (l+h)//2

    if a[m] == search:
        print(""Element Found"")
        break

    elif search > a[m]:
        l = m + 1

    else:
        h = m - 1",0.2972972972972973,0.07692307692307693,0.8857142857142857,0.6666577778962947,49,0.29,0.84,12,78,0
sub_0033,sub_1029,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","a = [5,10,15,20,25]

x = 20

low = 0
high = len(a)-1

print(""Binary Search Begins"")

while low <= high:

    mid = (low+high)//2

    print(""Middle value:"", a[mid])

    if a[mid] == x:
        print(""Found"")
        break

    elif a[mid] > x:
        high = mid - 1

    else:
        low = mid + 1",0.3055555555555556,0.07692307692307693,0.8266666666666667,0.6666577778962947,44,0.25,0.76,10,71,0
sub_0033,sub_1030,assignment_003,"list1 = [7,14,21,28,35]

num = 35

a = 0
b = len(list1)-1

while a<=b:

    c = (a+b)//2

    if num == list1[c]:
        print(""yes found"")
        break

    else:

        if num > list1[c]:
            a = c+1

        else:
            b = c-1","arr = [2,4,6,8,10,12]

target = 8

l = 0
h = len(arr)-1

print(""Searching..."")

while l <= h:

    m = (l+h)//2

    print(""Checking"", arr[m])

    if arr[m] == target:
        print(""Element found at"", m)
        break

    elif arr[m] < target:
        l = m + 1

    else:
        h = m - 1",0.2777777777777778,0.07692307692307693,0.8464163822525598,0.6666577778962947,52,0.34,0.88,14,81,0
sub_1021,sub_1022,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","size = int(input(""Enter size: ""))

a = []

for i in range(size):
    x = int(input(""Enter value: ""))
    a.append(x)

key = int(input(""Search value: ""))

l = 0
h = size - 1

while l <= h:

    m = (l + h) // 2

    if key == a[m]:
        print(""Found"")
        break

    elif key > a[m]:
        l = m + 1

    else:
        h = m - 1

if l > h:
    print(""Element absent"")",0.5128205128205128,0.05714285714285714,0.9146341463414634,0.9999900000999989,4,0.040000000000000036,0.06999999999999995,2,5,1
sub_1021,sub_1023,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","def search(arr, item):

    low = 0
    high = len(arr) - 1

    while low <= high:

        mid = (low + high) // 2

        if arr[mid] == item:
            return mid

        elif arr[mid] > item:
            high = mid - 1

        else:
            low = mid + 1

    return -1


a = [10, 20, 30, 40, 50]

ans = search(a, 30)

print(ans)",0.3170731707317073,0.2222222222222222,0.8365853658536585,0.3999968000255998,4,0.03999999999999998,0.050000000000000044,2,4,1
sub_1021,sub_1024,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","def binary(arr, x):

    start = 0
    end = len(arr)-1

    while start <= end:

        middle = (start + end)//2

        if arr[middle] == x:
            return middle

        if x < arr[middle]:
            end = middle - 1

        else:
            start = middle + 1

    return -1


nums = [5, 15, 25, 35, 45]

result = binary(nums, 35)

if result == -1:
    print(""Not found"")
else:
    print(""Found at"", result)",0.21739130434782608,0.029411764705882353,0.9692671394799054,0.4999966666888887,2,0.020000000000000018,0.029999999999999916,1,3,1
sub_1021,sub_1025,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","a = [10,20,30,40,50]

x = 30

s = 0
e = len(a)-1

while(s<=e):

    m = int((s+e)/2)

    if(a[m]==x):
        print(""found"")
        break

    elif(a[m]<x):
        s = m+1

    else:
        e = m-1",0.2682926829268293,0.06896551724137931,0.4902439024390244,0.49999500004999947,9,0.07,0.08000000000000007,3,8,1
sub_1021,sub_1026,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","list1 = [2,4,6,8,10]

num = 8

start = 0
end = len(list1)-1

while(start<=end):

    mid = int((start+end)/2)

    if(list1[mid]==num):
        print(""element found"")
        break

    elif(list1[mid]>num):
        end = mid-1

    else:
        start = mid+1",0.3333333333333333,0.06896551724137931,0.6341463414634146,0.49999500004999947,1,0.019999999999999962,0.020000000000000018,1,2,1
sub_1021,sub_1027,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","# binary search

arr = [1,3,5,7,9]

x = 7

low = 0
high = len(arr)-1

while low <= high:

    # middle position
    mid = (low + high)//2

    if arr[mid] == x:
        print(""found"")
        break

    elif arr[mid] < x:
        low = mid + 1

    else:
        high = mid - 1",0.38461538461538464,0.2222222222222222,0.675609756097561,0.49999500004999947,6,0.04999999999999999,0.06000000000000005,2,6,1
sub_1021,sub_1028,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","# searching using binary search

a = [11,22,33,44,55]

search = 44

l = 0
h = len(a)-1

while l <= h:

    # calculate mid
    m = (l+h)//2

    if a[m] == search:
        print(""Element Found"")
        break

    elif search > a[m]:
        l = m + 1

    else:
        h = m - 1",0.29545454545454547,0.1,0.6829268292682927,0.49999500004999947,3,0.010000000000000009,0.04999999999999993,1,4,1
sub_1021,sub_1029,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","a = [5,10,15,20,25]

x = 20

low = 0
high = len(a)-1

print(""Binary Search Begins"")

while low <= high:

    mid = (low+high)//2

    print(""Middle value:"", a[mid])

    if a[mid] == x:
        print(""Found"")
        break

    elif a[mid] > x:
        high = mid - 1

    else:
        low = mid + 1",0.3333333333333333,0.2222222222222222,0.7317073170731707,0.49999500004999947,2,0.02999999999999997,0.030000000000000027,1,3,1
sub_1021,sub_1030,assignment_003,"n = int(input(""How many numbers: ""))

arr = []

for i in range(n):
    arr.append(int(input()))

target = int(input(""Enter search element: ""))

low = 0
high = n - 1

while low <= high:

    mid = (low + high) // 2

    if arr[mid] == target:
        print(""Element Found"")
        break

    elif arr[mid] < target:
        low = mid + 1

    else:
        high = mid - 1

if low > high:
    print(""Not Found"")","arr = [2,4,6,8,10,12]

target = 8

l = 0
h = len(arr)-1

print(""Searching..."")

while l <= h:

    m = (l+h)//2

    print(""Checking"", arr[m])

    if arr[m] == target:
        print(""Element found at"", m)
        break

    elif arr[m] < target:
        l = m + 1

    else:
        h = m - 1",0.30952380952380953,0.06451612903225806,0.7146341463414634,0.49999500004999947,6,0.06000000000000005,0.08999999999999997,3,7,1
